2025-03-04 21:40:35, 134, 78.23
2025-03-04 21:40:45, 135, 78.11
2025-03-04 21:52:15, 136, 78.05
2025-03-04 21:52:23, 137, 78.30
2025-03-04 21:55:49, 138, 77.49
2025-03-04 21:55:56, 139, 77.77
2025-03-04 22:03:11, 140, 77.69
2025-03-04 22:03:19, 141, 78.00
2025-03-04 22:22:17, 142, 77.77
2025-03-04 22:22:23, 143, 78.29
2025-03-04 22:23:16, 144, 78.09
2025-03-04 22:23:20, 145, 78.16
2025-03-04 22:25:23, 146, 76.76
2025-03-04 22:25:41, 147, 76.55
2025-03-04 22:25:45, 148, 77.34
2025-03-04 22:27:35, 149, 76.59
2025-03-04 22:27:39, 150, 77.77
2025-03-04 22:29:20, 151, 77.96
2025-03-04 22:29:24, 152, 77.89
2025-03-04 22:31:09, 153, 77.14
2025-03-04 22:31:37, 154, 77.01
2025-03-04 22:32:20, 155, 77.52
2025-03-04 22:33:39, 156, 77.68
2025-03-04 22:33:48, 157, 77.85
2025-03-04 22:39:48, 158, 77.57
2025-03-04 22:39:55, 159, 77.93
2025-03-04 22:45:05, 160, 77.85
2025-03-04 22:45:16, 161, 78.02
2025-03-04 22:49:32, 162, 77.49
2025-03-04 22:49:42, 163, 78.07
2025-03-04 22:51:26, 164, 77.41
2025-03-04 22:51:35, 165, 78.04
2025-03-04 22:54:10, 166, 77.90
2025-03-04 22:54:15, 167, 78.28
2025-03-04 23:09:10, 168, 77.53
2025-03-04 23:09:18, 169, 78.59
2025-03-04 23:14:52, 170, 77.86
2025-03-04 23:15:00, 171, 78.29
2025-03-04 23:22:42, 172, 77.84
2025-03-04 23:22:49, 173, 78.35
2025-03-04 23:27:57, 174, 77.68
2025-03-04 23:28:05, 175, 78.18
2025-03-04 23:31:57, 176, 78.27
2025-03-04 23:32:02, 177, 78.31
2025-03-04 23:35:04, 178, 77.95
2025-03-04 23:35:16, 179, 78.47
2025-03-04 23:38:18, 180, 78.09
2025-03-04 23:38:27, 181, 78.48
2025-03-04 23:45:18, 182, 78.43
2025-03-04 23:45:25, 183, 78.45
2025-03-04 23:47:09, 184, 77.95
2025-03-04 23:47:18, 185, 78.42
2025-03-04 23:49:03, 186, 78.11
2025-03-04 23:49:10, 187, 78.32
2025-03-04 23:59:00, 188, 77.98
2025-03-04 23:59:05, 189, 78.25
2025-03-05 00:05:05, 190, 77.80
2025-03-05 00:05:10, 191, 78.22
2025-03-05 00:06:29, 192, 77.60
2025-03-05 00:06:55, 193, 78.27
2025-03-05 00:13:46, 194, 77.96
2025-03-05 00:13:50, 195, 78.24
2025-03-05 00:14:43, 196, 77.80
2025-03-05 00:15:08, 197, 78.05
2025-03-05 00:19:00, 198, 78.02
2025-03-05 00:19:18, 199, 78.18
2025-03-05 00:35:04, 200, 78.06
